order_id,timestamp,month,hour,product_name,category,unit_price,unit_cost,quantity,revenue,gross_profit,delivery_mins,refunded,rating
BLK103966,2024-08-04 08:44:00,Aug,8,Red Bull 250ml,Beverages,125,82,1,125,43,10.1,False,5
BLK103967,2024-11-21 11:01:00,Nov,11,Sprite 750ml,Beverages,42,26,1,42,16,5.4,False,3
BLK103968,2024-11-24 19:19:00,Nov,19,Colgate Toothpaste,Personal Care,74,46,4,296,112,13.6,False,4
BLK103969,2024-07-27 17:58:00,Jul,17,Banana Dozen,Fruits & Veggies,48,30,1,48,18,12.1,False,5
BLK103970,2024-09-09 19:23:00,Sep,19,Lay's Classic Salted,Snacks,20,11,1,20,9,8.6,False,4
BLK103971,2024-02-03 11:41:00,Feb,11,Pampers Diapers S,Baby & Kids,699,510,4,2796,756,7.1,False,5
BLK103972,2024-08-02 12:55:00,Aug,12,Onions 1kg,Fruits & Veggies,34,22,1,34,12,10.1,False,4
BLK103973,2024-04-11 19:35:00,Apr,19,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,9.6,False,5
BLK103974,2024-08-07 17:54:00,Aug,17,Pampers Diapers S,Baby & Kids,699,510,3,2097,567,10.1,False,5
BLK103975,2024-06-02 14:15:00,Jun,14,Parle-G Biscuits,Snacks,10,6,1,10,4,9.8,False,5
BLK103976,2024-07-05 14:00:00,Jul,14,Onions 1kg,Fruits & Veggies,34,22,4,136,48,10.5,False,4
BLK103977,2024-11-29 13:51:00,Nov,13,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,12.4,False,5
BLK103978,2024-06-02 10:46:00,Jun,10,Pampers Diapers S,Baby & Kids,699,510,5,3495,945,10.6,False,5
BLK103979,2024-01-17 12:48:00,Jan,12,Lay's Classic Salted,Snacks,20,11,1,20,9,7.2,False,5
BLK103980,2024-01-17 16:34:00,Jan,16,Fortune Sunflower Oil,Grocery,165,120,1,165,45,12.3,False,5
BLK103981,2024-01-27 13:17:00,Jan,13,Coca-Cola 750ml,Beverages,45,28,4,180,68,12.8,False,5
BLK103982,2024-10-17 06:29:00,Oct,6,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,16.0,False,5
BLK103983,2024-10-29 11:40:00,Oct,11,Dove Soap 100g,Personal Care,55,34,2,110,42,7.0,False,1
BLK103984,2024-10-14 21:04:00,Oct,21,Pampers Diapers S,Baby & Kids,699,510,1,699,189,9.9,False,4
BLK103985,2024-06-30 05:08:00,Jun,5,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,5.0,False,5
BLK103986,2024-10-14 07:13:00,Oct,7,Sprite 750ml,Beverages,42,26,1,42,16,10.6,False,5
BLK103987,2024-11-01 10:43:00,Nov,10,Aashirvaad Atta 5kg,Grocery,248,185,3,744,189,8.2,False,5
BLK103988,2024-06-18 09:51:00,Jun,9,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,13.4,False,4
BLK103989,2024-01-15 11:55:00,Jan,11,Coca-Cola 750ml,Beverages,45,28,1,45,17,7.8,False,5
BLK103990,2024-05-15 08:27:00,May,8,Colgate Toothpaste,Personal Care,74,46,4,296,112,5.9,False,4
BLK103991,2024-12-20 06:23:00,Dec,6,Banana Dozen,Fruits & Veggies,48,30,1,48,18,8.4,False,5
BLK103992,2024-06-28 12:21:00,Jun,12,Britannia Bread,Grocery,42,28,1,42,14,5.3,False,5
BLK103993,2024-11-05 19:40:00,Nov,19,Britannia Bread,Grocery,42,28,2,84,28,11.0,False,3
BLK103994,2024-12-06 21:19:00,Dec,21,Dove Soap 100g,Personal Care,55,34,3,165,63,5.1,False,5
BLK103995,2024-12-18 13:02:00,Dec,13,Pampers Diapers S,Baby & Kids,699,510,1,699,189,9.5,False,5
BLK103996,2024-07-31 13:15:00,Jul,13,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,5.0,False,5
BLK103997,2024-02-14 17:53:00,Feb,17,Banana Dozen,Fruits & Veggies,48,30,1,48,18,8.7,False,5
BLK103998,2024-03-26 19:16:00,Mar,19,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,12.9,False,5
BLK103999,2024-09-26 08:50:00,Sep,8,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,10.2,True,5
BLK104000,2024-01-31 13:14:00,Jan,13,Britannia Bread,Grocery,42,28,2,84,28,7.6,False,2
BLK104001,2024-04-30 21:38:00,Apr,21,Sprite 750ml,Beverages,42,26,4,168,64,9.3,False,5
BLK104002,2024-01-31 11:02:00,Jan,11,Sprite 750ml,Beverages,42,26,2,84,32,9.4,False,5
BLK104003,2024-03-05 21:45:00,Mar,21,Pampers Diapers S,Baby & Kids,699,510,1,699,189,10.4,False,3
BLK104004,2024-03-29 22:13:00,Mar,22,Fortune Sunflower Oil,Grocery,165,120,3,495,135,6.5,False,5
BLK104005,2024-10-11 15:02:00,Oct,15,Lay's Classic Salted,Snacks,20,11,2,40,18,10.6,False,3
BLK104006,2024-05-29 17:03:00,May,17,Parle-G Biscuits,Snacks,10,6,1,10,4,4.0,False,4
BLK104007,2024-07-06 06:43:00,Jul,6,Parle-G Biscuits,Snacks,10,6,2,20,8,8.1,False,4
BLK104008,2024-05-06 10:30:00,May,10,Dove Soap 100g,Personal Care,55,34,3,165,63,8.4,False,5
BLK104009,2024-11-06 16:07:00,Nov,16,Sprite 750ml,Beverages,42,26,1,42,16,10.7,False,4
BLK104010,2024-05-12 09:05:00,May,9,Onions 1kg,Fruits & Veggies,34,22,3,102,36,9.4,False,4
BLK104011,2024-08-11 20:23:00,Aug,20,Aashirvaad Atta 5kg,Grocery,248,185,4,992,252,6.4,False,2
BLK104012,2024-11-30 20:42:00,Nov,20,Red Bull 250ml,Beverages,125,82,1,125,43,7.3,False,5
BLK104013,2024-06-13 03:09:00,Jun,3,Red Bull 250ml,Beverages,125,82,1,125,43,9.8,False,5
BLK104014,2024-03-05 12:50:00,Mar,12,Sprite 750ml,Beverages,42,26,3,126,48,9.2,False,4
BLK104015,2024-03-23 14:53:00,Mar,14,Pampers Diapers S,Baby & Kids,699,510,1,699,189,8.2,False,5
BLK104016,2024-09-14 14:52:00,Sep,14,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,8.4,False,5
BLK104017,2024-07-22 15:04:00,Jul,15,Sprite 750ml,Beverages,42,26,1,42,16,10.9,False,4
BLK104018,2024-09-04 08:01:00,Sep,8,Dove Soap 100g,Personal Care,55,34,1,55,21,8.3,False,5
BLK104019,2024-01-01 13:18:00,Jan,13,Dove Soap 100g,Personal Care,55,34,3,165,63,9.2,False,5
BLK104020,2024-02-11 12:12:00,Feb,12,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,14.0,False,1
BLK104021,2024-03-31 00:49:00,Mar,0,Colgate Toothpaste,Personal Care,74,46,2,148,56,6.4,False,5
BLK104022,2024-10-11 16:56:00,Oct,16,Tata Salt 1kg,Grocery,22,14,2,44,16,5.5,False,4
BLK104023,2024-01-29 08:20:00,Jan,8,Onions 1kg,Fruits & Veggies,34,22,1,34,12,11.0,False,2
BLK104024,2024-11-28 19:17:00,Nov,19,Amul Milk 500ml,Dairy & Eggs,28,20,2,56,16,8.0,False,4
BLK104025,2024-07-27 18:29:00,Jul,18,Dove Soap 100g,Personal Care,55,34,1,55,21,8.7,False,5
BLK104026,2024-03-15 10:27:00,Mar,10,Kurkure Masala Munch,Snacks,20,11,2,40,18,7.8,False,5
BLK104027,2024-10-08 17:28:00,Oct,17,Coca-Cola 750ml,Beverages,45,28,1,45,17,8.9,False,4
BLK104028,2024-05-04 10:24:00,May,10,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,12.8,False,4
BLK104029,2024-02-20 10:42:00,Feb,10,Kurkure Masala Munch,Snacks,20,11,1,20,9,11.1,False,4
BLK104030,2024-10-08 18:43:00,Oct,18,Britannia Bread,Grocery,42,28,4,168,56,11.2,False,5
BLK104031,2024-11-22 13:26:00,Nov,13,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,6.4,False,5
BLK104032,2024-02-14 17:44:00,Feb,17,Banana Dozen,Fruits & Veggies,48,30,5,240,90,7.0,False,5
BLK104033,2024-08-26 19:37:00,Aug,19,Lay's Classic Salted,Snacks,20,11,2,40,18,4.0,False,4
BLK104034,2024-01-22 04:08:00,Jan,4,Britannia Bread,Grocery,42,28,1,42,14,7.7,False,5
BLK104035,2024-08-30 21:29:00,Aug,21,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,11.4,False,4
BLK104036,2024-01-15 19:42:00,Jan,19,Kurkure Masala Munch,Snacks,20,11,3,60,27,10.5,False,4
BLK104037,2024-08-22 00:23:00,Aug,0,Britannia Bread,Grocery,42,28,3,126,42,8.9,False,5
BLK104038,2024-02-11 17:51:00,Feb,17,Lay's Classic Salted,Snacks,20,11,1,20,9,9.4,False,4
BLK104039,2024-08-29 08:25:00,Aug,8,Dove Soap 100g,Personal Care,55,34,1,55,21,8.0,False,5
BLK104040,2024-08-20 13:05:00,Aug,13,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,9.8,False,5
BLK104041,2024-12-18 19:32:00,Dec,19,Onions 1kg,Fruits & Veggies,34,22,1,34,12,11.0,False,4
BLK104042,2024-10-26 12:06:00,Oct,12,Parle-G Biscuits,Snacks,10,6,2,20,8,6.0,False,4
BLK104043,2024-08-13 15:01:00,Aug,15,Dove Soap 100g,Personal Care,55,34,1,55,21,10.0,False,3
BLK104044,2024-10-05 20:33:00,Oct,20,Banana Dozen,Fruits & Veggies,48,30,2,96,36,11.4,False,2
BLK104045,2024-03-12 09:41:00,Mar,9,Lay's Classic Salted,Snacks,20,11,2,40,18,8.5,False,4
BLK104046,2024-07-19 20:11:00,Jul,20,Banana Dozen,Fruits & Veggies,48,30,1,48,18,10.9,False,1
BLK104047,2024-12-14 08:51:00,Dec,8,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,15.3,False,4
BLK104048,2024-11-16 17:23:00,Nov,17,Coca-Cola 750ml,Beverages,45,28,1,45,17,9.2,False,5
BLK104049,2024-09-29 18:13:00,Sep,18,Pampers Diapers S,Baby & Kids,699,510,1,699,189,10.2,False,4
BLK104050,2024-06-09 12:36:00,Jun,12,Colgate Toothpaste,Personal Care,74,46,2,148,56,7.9,False,5
BLK104051,2024-04-20 12:35:00,Apr,12,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,9.8,False,4
BLK104052,2024-12-15 16:41:00,Dec,16,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,10.4,False,5
BLK104053,2024-06-25 16:11:00,Jun,16,Parle-G Biscuits,Snacks,10,6,3,30,12,9.8,False,5
BLK104054,2024-02-28 17:10:00,Feb,17,Banana Dozen,Fruits & Veggies,48,30,4,192,72,7.3,False,5
BLK104055,2024-05-23 06:58:00,May,6,Fortune Sunflower Oil,Grocery,165,120,1,165,45,9.8,False,5
BLK104056,2024-10-23 07:34:00,Oct,7,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,12.5,False,4
BLK104057,2024-03-04 14:01:00,Mar,14,Britannia Bread,Grocery,42,28,2,84,28,10.3,False,5
BLK104058,2024-07-24 17:54:00,Jul,17,Banana Dozen,Fruits & Veggies,48,30,1,48,18,11.4,False,5
BLK104059,2024-09-23 17:53:00,Sep,17,Red Bull 250ml,Beverages,125,82,1,125,43,8.9,False,5
BLK104060,2024-11-15 16:20:00,Nov,16,Coca-Cola 750ml,Beverages,45,28,4,180,68,11.0,False,5
BLK104061,2024-02-26 11:54:00,Feb,11,Pampers Diapers S,Baby & Kids,699,510,3,2097,567,10.0,False,4
BLK104062,2024-02-18 15:34:00,Feb,15,Maggi 2-Min Noodles,Snacks,14,8,5,70,30,7.4,False,1
BLK104063,2024-02-09 14:40:00,Feb,14,Sprite 750ml,Beverages,42,26,1,42,16,10.1,False,5
BLK104064,2024-04-12 19:10:00,Apr,19,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,7.3,False,5
BLK104065,2024-08-17 19:47:00,Aug,19,Pampers Diapers S,Baby & Kids,699,510,1,699,189,8.1,False,5
BLK104066,2024-04-21 14:35:00,Apr,14,Onions 1kg,Fruits & Veggies,34,22,1,34,12,9.8,False,5
BLK104067,2024-09-26 20:45:00,Sep,20,Red Bull 250ml,Beverages,125,82,2,250,86,10.0,False,3
BLK104068,2024-09-28 22:10:00,Sep,22,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,6.9,False,5
BLK104069,2024-09-12 07:31:00,Sep,7,Dove Soap 100g,Personal Care,55,34,1,55,21,11.6,False,4
BLK104070,2024-07-18 09:44:00,Jul,9,Tata Salt 1kg,Grocery,22,14,1,22,8,10.6,False,5
BLK104071,2024-02-09 13:55:00,Feb,13,Onions 1kg,Fruits & Veggies,34,22,1,34,12,7.9,False,5
BLK104072,2024-01-24 11:38:00,Jan,11,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,6.2,False,5
BLK104073,2024-05-31 12:49:00,May,12,Sprite 750ml,Beverages,42,26,2,84,32,9.1,False,4
BLK104074,2024-04-30 18:58:00,Apr,18,Red Bull 250ml,Beverages,125,82,2,250,86,8.5,False,4
BLK104075,2024-05-22 23:13:00,May,23,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,9.6,False,4
BLK104076,2024-06-24 08:51:00,Jun,8,Fortune Sunflower Oil,Grocery,165,120,1,165,45,8.6,False,5
BLK104077,2024-06-14 15:56:00,Jun,15,Britannia Bread,Grocery,42,28,2,84,28,5.2,False,5
BLK104078,2024-05-10 19:55:00,May,19,Pampers Diapers S,Baby & Kids,699,510,4,2796,756,8.6,False,3
BLK104079,2024-12-26 23:45:00,Dec,23,Tata Salt 1kg,Grocery,22,14,1,22,8,8.8,False,5
BLK104080,2024-07-21 10:38:00,Jul,10,Fortune Sunflower Oil,Grocery,165,120,1,165,45,10.7,False,4
BLK104081,2024-10-11 10:14:00,Oct,10,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,7.9,False,3
BLK104082,2024-05-04 00:49:00,May,0,Banana Dozen,Fruits & Veggies,48,30,2,96,36,12.9,False,5
BLK104083,2024-11-14 06:37:00,Nov,6,Pampers Diapers S,Baby & Kids,699,510,2,1398,378,5.4,False,5
BLK104084,2024-10-23 15:08:00,Oct,15,Fortune Sunflower Oil,Grocery,165,120,4,660,180,12.2,False,5
BLK104085,2024-11-08 16:11:00,Nov,16,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,8.9,False,5
BLK104086,2024-06-17 17:48:00,Jun,17,Britannia Bread,Grocery,42,28,1,42,14,11.2,False,3
BLK104087,2024-04-15 09:39:00,Apr,9,Banana Dozen,Fruits & Veggies,48,30,1,48,18,9.6,False,2
BLK104088,2024-12-20 08:30:00,Dec,8,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,11.8,False,5
BLK104089,2024-04-02 11:41:00,Apr,11,Coca-Cola 750ml,Beverages,45,28,2,90,34,8.6,False,5
BLK104090,2024-02-18 18:33:00,Feb,18,Aashirvaad Atta 5kg,Grocery,248,185,3,744,189,7.1,False,5
BLK104091,2024-05-05 09:15:00,May,9,Pampers Diapers S,Baby & Kids,699,510,1,699,189,12.4,False,3
BLK104092,2024-10-05 07:50:00,Oct,7,Lay's Classic Salted,Snacks,20,11,1,20,9,9.2,False,5
BLK104093,2024-10-10 20:17:00,Oct,20,Parle-G Biscuits,Snacks,10,6,2,20,8,9.9,False,4
BLK104094,2024-05-23 10:53:00,May,10,Dove Soap 100g,Personal Care,55,34,1,55,21,12.0,False,4
BLK104095,2024-06-28 18:05:00,Jun,18,Maggi 2-Min Noodles,Snacks,14,8,2,28,12,7.2,False,5
BLK104096,2024-06-21 13:17:00,Jun,13,Amul Milk 500ml,Dairy & Eggs,28,20,2,56,16,10.7,False,3
BLK104097,2024-09-10 12:39:00,Sep,12,Kurkure Masala Munch,Snacks,20,11,2,40,18,8.2,False,4
BLK104098,2024-01-20 11:53:00,Jan,11,Parle-G Biscuits,Snacks,10,6,1,10,4,9.1,False,3
BLK104099,2024-11-20 17:32:00,Nov,17,Coca-Cola 750ml,Beverages,45,28,1,45,17,9.6,False,5
BLK104100,2024-02-06 05:12:00,Feb,5,Sprite 750ml,Beverages,42,26,1,42,16,6.2,False,4
BLK104101,2024-10-22 16:11:00,Oct,16,Amul Milk 1L,Dairy & Eggs,54,38,2,108,32,7.8,False,5
BLK104102,2024-12-30 12:37:00,Dec,12,Pampers Diapers S,Baby & Kids,699,510,2,1398,378,12.2,False,5
BLK104103,2024-04-29 10:24:00,Apr,10,Britannia Bread,Grocery,42,28,2,84,28,11.3,False,3
BLK104104,2024-10-04 19:12:00,Oct,19,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,9.3,False,5
BLK104105,2024-06-05 08:41:00,Jun,8,Parle-G Biscuits,Snacks,10,6,1,10,4,9.9,False,5
BLK104106,2024-09-19 18:17:00,Sep,18,Pampers Diapers S,Baby & Kids,699,510,1,699,189,8.8,False,5
BLK104107,2024-10-02 16:15:00,Oct,16,Fortune Sunflower Oil,Grocery,165,120,1,165,45,12.2,False,5
BLK104108,2024-09-26 12:57:00,Sep,12,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,9.0,False,4
BLK104109,2024-07-04 19:11:00,Jul,19,Lay's Classic Salted,Snacks,20,11,1,20,9,9.9,False,4
BLK104110,2024-11-13 21:35:00,Nov,21,Sprite 750ml,Beverages,42,26,1,42,16,11.8,False,4
BLK104111,2024-01-12 16:22:00,Jan,16,Coca-Cola 750ml,Beverages,45,28,5,225,85,7.8,False,5
BLK104112,2024-09-24 19:23:00,Sep,19,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,12.7,False,5
BLK104113,2024-11-19 20:15:00,Nov,20,Red Bull 250ml,Beverages,125,82,1,125,43,6.2,False,5
BLK104114,2024-08-04 11:13:00,Aug,11,Sprite 750ml,Beverages,42,26,2,84,32,12.8,False,5
BLK104115,2024-06-17 06:29:00,Jun,6,Maggi 2-Min Noodles,Snacks,14,8,3,42,18,8.6,False,1
BLK104116,2024-10-30 19:21:00,Oct,19,Fortune Sunflower Oil,Grocery,165,120,1,165,45,8.9,False,5
BLK104117,2024-05-20 23:47:00,May,23,Amul Butter 500g,Dairy & Eggs,262,190,2,524,144,5.4,False,5
BLK104118,2024-08-10 13:37:00,Aug,13,Kurkure Masala Munch,Snacks,20,11,2,40,18,8.4,False,1
BLK104119,2024-12-24 08:44:00,Dec,8,Amul Milk 500ml,Dairy & Eggs,28,20,4,112,32,7.2,False,4
BLK104120,2024-01-27 07:16:00,Jan,7,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,8.1,False,2
BLK104121,2024-04-20 19:16:00,Apr,19,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,9.1,False,5
BLK104122,2024-08-02 13:20:00,Aug,13,Amul Milk 500ml,Dairy & Eggs,28,20,2,56,16,11.4,False,5
BLK104123,2024-08-04 21:43:00,Aug,21,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,9.8,False,4
BLK104124,2024-12-15 09:18:00,Dec,9,Tata Salt 1kg,Grocery,22,14,5,110,40,10.0,False,5
BLK104125,2024-08-10 16:20:00,Aug,16,Amul Milk 500ml,Dairy & Eggs,28,20,4,112,32,7.1,False,4
BLK104126,2024-01-09 17:50:00,Jan,17,Pampers Diapers S,Baby & Kids,699,510,1,699,189,7.6,False,5
BLK104127,2024-04-27 14:19:00,Apr,14,Amul Milk 1L,Dairy & Eggs,54,38,1,54,16,13.2,False,5
BLK104128,2024-04-01 19:27:00,Apr,19,Britannia Bread,Grocery,42,28,1,42,14,7.9,False,5
BLK104129,2024-06-18 19:07:00,Jun,19,Lay's Classic Salted,Snacks,20,11,5,100,45,12.9,False,4
BLK104130,2024-12-15 20:34:00,Dec,20,Sprite 750ml,Beverages,42,26,4,168,64,8.9,False,4
BLK104131,2024-03-29 19:55:00,Mar,19,Lay's Classic Salted,Snacks,20,11,2,40,18,9.4,False,5
BLK104132,2024-05-07 14:18:00,May,14,Red Bull 250ml,Beverages,125,82,1,125,43,11.6,False,5
BLK104133,2024-01-27 17:12:00,Jan,17,Sprite 750ml,Beverages,42,26,2,84,32,12.1,False,5
BLK104134,2024-02-13 04:05:00,Feb,4,Parle-G Biscuits,Snacks,10,6,1,10,4,9.2,False,5
BLK104135,2024-02-13 22:39:00,Feb,22,Tata Salt 1kg,Grocery,22,14,1,22,8,8.6,False,5
BLK104136,2024-07-07 08:55:00,Jul,8,Banana Dozen,Fruits & Veggies,48,30,1,48,18,9.3,False,5
BLK104137,2024-01-25 20:24:00,Jan,20,Sprite 750ml,Beverages,42,26,1,42,16,10.1,False,4
BLK104138,2024-08-04 09:19:00,Aug,9,Lay's Classic Salted,Snacks,20,11,1,20,9,11.3,False,4
BLK104139,2024-11-02 12:47:00,Nov,12,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,9.4,False,5
BLK104140,2024-03-18 09:23:00,Mar,9,Tomatoes 500g,Fruits & Veggies,25,16,2,50,18,10.7,False,5
BLK104141,2024-01-25 13:14:00,Jan,13,Maggi 2-Min Noodles,Snacks,14,8,4,56,24,12.8,False,5
BLK104142,2024-08-24 13:27:00,Aug,13,Coca-Cola 750ml,Beverages,45,28,2,90,34,10.2,False,4
BLK104143,2024-07-19 13:20:00,Jul,13,Amul Milk 1L,Dairy & Eggs,54,38,2,108,32,10.1,False,5
BLK104144,2024-11-05 14:31:00,Nov,14,Fortune Sunflower Oil,Grocery,165,120,3,495,135,6.2,False,5
BLK104145,2024-11-09 11:18:00,Nov,11,Aashirvaad Atta 5kg,Grocery,248,185,4,992,252,4.0,False,5
BLK104146,2024-03-11 16:54:00,Mar,16,Tata Salt 1kg,Grocery,22,14,1,22,8,10.2,False,4
BLK104147,2024-01-15 22:50:00,Jan,22,Aashirvaad Atta 5kg,Grocery,248,185,1,248,63,9.2,False,5
BLK104148,2024-05-24 04:55:00,May,4,Parle-G Biscuits,Snacks,10,6,1,10,4,8.3,False,4
BLK104149,2024-06-30 07:38:00,Jun,7,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,9.9,False,3
BLK104150,2024-08-29 19:41:00,Aug,19,Tata Salt 1kg,Grocery,22,14,1,22,8,9.3,False,5
BLK104151,2024-11-25 18:36:00,Nov,18,Fortune Sunflower Oil,Grocery,165,120,2,330,90,11.8,False,4
BLK104152,2024-07-01 18:09:00,Jul,18,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,9.6,False,4
BLK104153,2024-09-25 23:51:00,Sep,23,Sprite 750ml,Beverages,42,26,2,84,32,7.8,False,4
BLK104154,2024-04-02 21:55:00,Apr,21,Parle-G Biscuits,Snacks,10,6,4,40,16,11.5,False,2
BLK104155,2024-12-15 21:42:00,Dec,21,Amul Milk 500ml,Dairy & Eggs,28,20,3,84,24,8.9,False,5
BLK104156,2024-10-19 18:04:00,Oct,18,Amul Milk 1L,Dairy & Eggs,54,38,2,108,32,10.5,False,5
BLK104157,2024-12-06 12:26:00,Dec,12,Britannia Bread,Grocery,42,28,1,42,14,8.4,False,5
BLK104158,2024-10-17 16:25:00,Oct,16,Sprite 750ml,Beverages,42,26,5,210,80,8.0,False,3
BLK104159,2024-06-11 14:47:00,Jun,14,Tomatoes 500g,Fruits & Veggies,25,16,3,75,27,9.6,False,4
BLK104160,2024-06-08 18:30:00,Jun,18,Tomatoes 500g,Fruits & Veggies,25,16,1,25,9,9.4,False,5
BLK104161,2024-11-27 13:31:00,Nov,13,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,10.4,False,5
BLK104162,2024-07-23 17:54:00,Jul,17,Colgate Toothpaste,Personal Care,74,46,2,148,56,8.8,False,5
BLK104163,2024-07-09 18:23:00,Jul,18,Colgate Toothpaste,Personal Care,74,46,1,74,28,5.5,False,4
BLK104164,2024-09-26 17:04:00,Sep,17,Fortune Sunflower Oil,Grocery,165,120,2,330,90,8.5,False,5
BLK104165,2024-01-02 18:36:00,Jan,18,Coca-Cola 750ml,Beverages,45,28,1,45,17,11.1,False,5
BLK104166,2024-06-10 11:30:00,Jun,11,Aashirvaad Atta 5kg,Grocery,248,185,2,496,126,8.8,False,5
BLK104167,2024-02-04 10:22:00,Feb,10,Britannia Bread,Grocery,42,28,1,42,14,8.9,False,4
BLK104168,2024-01-17 11:19:00,Jan,11,Tomatoes 500g,Fruits & Veggies,25,16,3,75,27,11.5,False,5
BLK104169,2024-02-16 10:46:00,Feb,10,Onions 1kg,Fruits & Veggies,34,22,1,34,12,7.9,False,4
BLK104170,2024-06-03 19:00:00,Jun,19,Tata Salt 1kg,Grocery,22,14,1,22,8,6.2,False,3
BLK104171,2024-12-10 08:46:00,Dec,8,Aashirvaad Atta 5kg,Grocery,248,185,3,744,189,9.1,False,4
BLK104172,2024-07-01 23:34:00,Jul,23,Pampers Diapers S,Baby & Kids,699,510,1,699,189,8.4,False,5
BLK104173,2024-09-02 11:13:00,Sep,11,Britannia Bread,Grocery,42,28,5,210,70,7.4,False,3
BLK104174,2024-12-11 09:09:00,Dec,9,Dove Soap 100g,Personal Care,55,34,2,110,42,9.0,False,5
BLK104175,2024-08-02 19:34:00,Aug,19,Britannia Bread,Grocery,42,28,1,42,14,10.4,False,5
BLK104176,2024-10-02 12:10:00,Oct,12,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,9.4,False,4
BLK104177,2024-11-14 19:03:00,Nov,19,Red Bull 250ml,Beverages,125,82,2,250,86,10.0,False,5
BLK104178,2024-02-08 21:35:00,Feb,21,Colgate Toothpaste,Personal Care,74,46,1,74,28,13.2,False,5
BLK104179,2024-02-26 12:22:00,Feb,12,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,8.7,False,5
BLK104180,2024-02-19 16:19:00,Feb,16,Kurkure Masala Munch,Snacks,20,11,3,60,27,10.0,False,5
BLK104181,2024-01-22 18:12:00,Jan,18,Kurkure Masala Munch,Snacks,20,11,1,20,9,8.3,False,4
BLK104182,2024-05-12 08:38:00,May,8,Coca-Cola 750ml,Beverages,45,28,1,45,17,7.6,False,5
BLK104183,2024-07-08 16:47:00,Jul,16,Aashirvaad Atta 5kg,Grocery,248,185,5,1240,315,8.2,False,5
BLK104184,2024-02-22 08:32:00,Feb,8,Sprite 750ml,Beverages,42,26,1,42,16,8.4,False,4
BLK104185,2024-02-14 11:25:00,Feb,11,Britannia Bread,Grocery,42,28,1,42,14,10.2,False,5
BLK104186,2024-07-01 12:54:00,Jul,12,Amul Milk 1L,Dairy & Eggs,54,38,5,270,80,14.3,False,2
BLK104187,2024-01-31 19:18:00,Jan,19,Amul Milk 500ml,Dairy & Eggs,28,20,1,28,8,7.9,False,5
BLK104188,2024-02-21 20:39:00,Feb,20,Pampers Diapers S,Baby & Kids,699,510,1,699,189,8.5,False,5
BLK104189,2024-06-09 11:26:00,Jun,11,Pampers Diapers S,Baby & Kids,699,510,1,699,189,9.3,False,4
BLK104190,2024-06-04 08:35:00,Jun,8,Coca-Cola 750ml,Beverages,45,28,2,90,34,10.2,False,4
BLK104191,2024-11-10 20:38:00,Nov,20,Fortune Sunflower Oil,Grocery,165,120,1,165,45,10.0,False,4
BLK104192,2024-02-12 21:58:00,Feb,21,Maggi 2-Min Noodles,Snacks,14,8,1,14,6,12.1,False,5
BLK104193,2024-07-14 23:24:00,Jul,23,Amul Butter 500g,Dairy & Eggs,262,190,1,262,72,4.3,False,5
BLK104194,2024-12-25 18:40:00,Dec,18,Parle-G Biscuits,Snacks,10,6,1,10,4,4.4,False,5
BLK104195,2024-03-04 13:09:00,Mar,13,Pampers Diapers S,Baby & Kids,699,510,3,2097,567,8.4,False,4
BLK104196,2024-02-12 17:31:00,Feb,17,Dove Soap 100g,Personal Care,55,34,4,220,84,11.7,False,5
